,timestamp_utc,timestamp_utc_units,direct_normal_irradiance,direct_normal_irradiance_units,diffuse_radiation,diffuse_radiation_units
4954,2023-07-26T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4955,2023-07-26T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.31699828634688587,british_thermal_unit / foot ** 2 / hour
4956,2023-07-26T12:00,iso8601,83.43394896650035,british_thermal_unit / foot ** 2 / hour,12.045934881181664,british_thermal_unit / foot ** 2 / hour
4957,2023-07-26T13:00,iso8601,162.11292363779742,british_thermal_unit / foot ** 2 / hour,25.042864621403982,british_thermal_unit / foot ** 2 / hour
4958,2023-07-26T14:00,iso8601,208.71167173078965,british_thermal_unit / foot ** 2 / hour,32.33382520738236,british_thermal_unit / foot ** 2 / hour
4959,2023-07-26T15:00,iso8601,235.5931264130056,british_thermal_unit / foot ** 2 / hour,37.088799502585644,british_thermal_unit / foot ** 2 / hour
4960,2023-07-26T16:00,iso8601,247.51226197964849,british_thermal_unit / foot ** 2 / hour,41.52677551144205,british_thermal_unit / foot ** 2 / hour
4961,2023-07-26T17:00,iso8601,228.71426359927815,british_thermal_unit / foot ** 2 / hour,50.40272752915485,british_thermal_unit / foot ** 2 / hour
4962,2023-07-26T18:00,iso8601,215.87583300222929,british_thermal_unit / foot ** 2 / hour,59.91267611956143,british_thermal_unit / foot ** 2 / hour
4963,2023-07-26T19:00,iso8601,232.74014183588363,british_thermal_unit / foot ** 2 / hour,50.085729242807965,british_thermal_unit / foot ** 2 / hour
4964,2023-07-26T20:00,iso8601,230.14075588783913,british_thermal_unit / foot ** 2 / hour,50.40272752915485,british_thermal_unit / foot ** 2 / hour
4965,2023-07-26T21:00,iso8601,238.31931167558878,british_thermal_unit / foot ** 2 / hour,39.30778750701385,british_thermal_unit / foot ** 2 / hour
4966,2023-07-26T22:00,iso8601,209.9479650475425,british_thermal_unit / foot ** 2 / hour,36.13780464354499,british_thermal_unit / foot ** 2 / hour
4967,2023-07-26T23:00,iso8601,171.49607291366524,british_thermal_unit / foot ** 2 / hour,30.114837202954156,british_thermal_unit / foot ** 2 / hour
4968,2023-07-27T00:00,iso8601,118.8743573800822,british_thermal_unit / foot ** 2 / hour,18.385900608119382,british_thermal_unit / foot ** 2 / hour
4969,2023-07-27T01:00,iso8601,9.41484910450251,british_thermal_unit / foot ** 2 / hour,4.437976008856403,british_thermal_unit / foot ** 2 / hour
4970,2023-07-27T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4971,2023-07-27T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4972,2023-07-27T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4973,2023-07-27T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4974,2023-07-27T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4975,2023-07-27T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4976,2023-07-27T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4977,2023-07-27T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4978,2023-07-27T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4979,2023-07-27T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.31699828634688587,british_thermal_unit / foot ** 2 / hour
4980,2023-07-27T12:00,iso8601,86.00163508591014,british_thermal_unit / foot ** 2 / hour,11.41193830848789,british_thermal_unit / foot ** 2 / hour
4981,2023-07-27T13:00,iso8601,166.74109861846196,british_thermal_unit / foot ** 2 / hour,24.40886804871021,british_thermal_unit / foot ** 2 / hour
4982,2023-07-27T14:00,iso8601,208.71167173078965,british_thermal_unit / foot ** 2 / hour,32.33382520738236,british_thermal_unit / foot ** 2 / hour
4983,2023-07-27T15:00,iso8601,236.51242144341157,british_thermal_unit / foot ** 2 / hour,36.771801216238764,british_thermal_unit / foot ** 2 / hour
4984,2023-07-27T16:00,iso8601,245.99067020518345,british_thermal_unit / foot ** 2 / hour,42.16077208413582,british_thermal_unit / foot ** 2 / hour
4985,2023-07-27T17:00,iso8601,260.5091917198708,british_thermal_unit / foot ** 2 / hour,42.16077208413582,british_thermal_unit / foot ** 2 / hour
4986,2023-07-27T18:00,iso8601,247.32206300784037,british_thermal_unit / foot ** 2 / hour,47.54974295203288,british_thermal_unit / foot ** 2 / hour
4987,2023-07-27T19:00,iso8601,209.9796648761772,british_thermal_unit / foot ** 2 / hour,55.79169839705192,british_thermal_unit / foot ** 2 / hour
4988,2023-07-27T20:00,iso8601,229.37996000060662,british_thermal_unit / foot ** 2 / hour,51.03672410184863,british_thermal_unit / foot ** 2 / hour
4989,2023-07-27T21:00,iso8601,212.35715202377884,british_thermal_unit / foot ** 2 / hour,41.209777225095166,british_thermal_unit / foot ** 2 / hour
4990,2023-07-27T22:00,iso8601,213.054548253742,british_thermal_unit / foot ** 2 / hour,35.50380807085122,british_thermal_unit / foot ** 2 / hour
4991,2023-07-27T23:00,iso8601,174.41245714805663,british_thermal_unit / foot ** 2 / hour,28.212847484872842,british_thermal_unit / foot ** 2 / hour
4992,2023-07-28T00:00,iso8601,115.79947400251741,british_thermal_unit / foot ** 2 / hour,19.336895467160037,british_thermal_unit / foot ** 2 / hour
4993,2023-07-28T01:00,iso8601,15.849914317344293,british_thermal_unit / foot ** 2 / hour,3.486981149815745,british_thermal_unit / foot ** 2 / hour
4994,2023-07-28T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4995,2023-07-28T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4996,2023-07-28T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4997,2023-07-28T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4998,2023-07-28T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
4999,2023-07-28T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5000,2023-07-28T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5001,2023-07-28T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5002,2023-07-28T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5003,2023-07-28T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.31699828634688587,british_thermal_unit / foot ** 2 / hour
5004,2023-07-28T12:00,iso8601,35.02831064133089,british_thermal_unit / foot ** 2 / hour,14.898919458303636,british_thermal_unit / foot ** 2 / hour
5005,2023-07-28T13:00,iso8601,159.1965394034061,british_thermal_unit / foot ** 2 / hour,25.35986290775087,british_thermal_unit / foot ** 2 / hour
5006,2023-07-28T14:00,iso8601,203.35440069152727,british_thermal_unit / foot ** 2 / hour,33.284820066423016,british_thermal_unit / foot ** 2 / hour
5007,2023-07-28T15:00,iso8601,195.74644181920203,british_thermal_unit / foot ** 2 / hour,53.255712106276825,british_thermal_unit / foot ** 2 / hour
5008,2023-07-28T16:00,iso8601,166.48749998938447,british_thermal_unit / foot ** 2 / hour,81.15156130480278,british_thermal_unit / foot ** 2 / hour
5009,2023-07-28T17:00,iso8601,161.6374262082771,british_thermal_unit / foot ** 2 / hour,77.34758186864015,british_thermal_unit / foot ** 2 / hour
5010,2023-07-28T18:00,iso8601,198.53602673905462,british_thermal_unit / foot ** 2 / hour,73.86060071882441,british_thermal_unit / foot ** 2 / hour
5011,2023-07-28T19:00,iso8601,173.11276417403437,british_thermal_unit / foot ** 2 / hour,89.7105150361687,british_thermal_unit / foot ** 2 / hour
5012,2023-07-28T20:00,iso8601,154.1879664791253,british_thermal_unit / foot ** 2 / hour,93.51449447233134,british_thermal_unit / foot ** 2 / hour
5013,2023-07-28T21:00,iso8601,133.01248095115332,british_thermal_unit / foot ** 2 / hour,76.07958872325261,british_thermal_unit / foot ** 2 / hour
5014,2023-07-28T22:00,iso8601,107.55751855749838,british_thermal_unit / foot ** 2 / hour,67.20363670553981,british_thermal_unit / foot ** 2 / hour
5015,2023-07-28T23:00,iso8601,77.60118049771766,british_thermal_unit / foot ** 2 / hour,42.16077208413582,british_thermal_unit / foot ** 2 / hour
5016,2023-07-29T00:00,iso8601,45.90135186302908,british_thermal_unit / foot ** 2 / hour,21.55588347158824,british_thermal_unit / foot ** 2 / hour
5017,2023-07-29T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,1.5849914317344294,british_thermal_unit / foot ** 2 / hour
5018,2023-07-29T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5019,2023-07-29T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5020,2023-07-29T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5021,2023-07-29T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5022,2023-07-29T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5023,2023-07-29T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5024,2023-07-29T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5025,2023-07-29T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5026,2023-07-29T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5027,2023-07-29T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.31699828634688587,british_thermal_unit / foot ** 2 / hour
5028,2023-07-29T12:00,iso8601,4.152677551144205,british_thermal_unit / foot ** 2 / hour,9.509948590406577,british_thermal_unit / foot ** 2 / hour
5029,2023-07-29T13:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,1.5849914317344294,british_thermal_unit / foot ** 2 / hour
5030,2023-07-29T14:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,32.016826921035474,british_thermal_unit / foot ** 2 / hour
5031,2023-07-29T15:00,iso8601,31.79492812059265,british_thermal_unit / foot ** 2 / hour,91.29550646790312,british_thermal_unit / foot ** 2 / hour
5032,2023-07-29T16:00,iso8601,124.48522704842208,british_thermal_unit / foot ** 2 / hour,92.24650132694379,british_thermal_unit / foot ** 2 / hour
5033,2023-07-29T17:00,iso8601,157.7066474575757,british_thermal_unit / foot ** 2 / hour,100.17145848561593,british_thermal_unit / foot ** 2 / hour
5034,2023-07-29T18:00,iso8601,101.85154940325444,british_thermal_unit / foot ** 2 / hour,123.94632996163237,british_thermal_unit / foot ** 2 / hour
5035,2023-07-29T19:00,iso8601,42.47777037048271,british_thermal_unit / foot ** 2 / hour,110.63240193506317,british_thermal_unit / foot ** 2 / hour
5036,2023-07-29T20:00,iso8601,144.7097177173534,british_thermal_unit / foot ** 2 / hour,89.7105150361687,british_thermal_unit / foot ** 2 / hour
5037,2023-07-29T21:00,iso8601,147.72120143764883,british_thermal_unit / foot ** 2 / hour,63.082658983030285,british_thermal_unit / foot ** 2 / hour
5038,2023-07-29T22:00,iso8601,164.90250855765004,british_thermal_unit / foot ** 2 / hour,43.74576351587025,british_thermal_unit / foot ** 2 / hour
5039,2023-07-29T23:00,iso8601,144.77311737462279,british_thermal_unit / foot ** 2 / hour,31.065832061994815,british_thermal_unit / foot ** 2 / hour
5040,2023-07-30T00:00,iso8601,71.6416127143962,british_thermal_unit / foot ** 2 / hour,22.506878330628897,british_thermal_unit / foot ** 2 / hour
5041,2023-07-30T01:00,iso8601,12.99692974022232,british_thermal_unit / foot ** 2 / hour,3.486981149815745,british_thermal_unit / foot ** 2 / hour
5042,2023-07-30T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5043,2023-07-30T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5044,2023-07-30T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5045,2023-07-30T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5046,2023-07-30T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5047,2023-07-30T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5048,2023-07-30T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5049,2023-07-30T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5050,2023-07-30T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5051,2023-07-30T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5052,2023-07-30T12:00,iso8601,52.2096177613321,british_thermal_unit / foot ** 2 / hour,12.99692974022232,british_thermal_unit / foot ** 2 / hour
5053,2023-07-30T13:00,iso8601,123.8512304757283,british_thermal_unit / foot ** 2 / hour,31.699828634688586,british_thermal_unit / foot ** 2 / hour
5054,2023-07-30T14:00,iso8601,178.12133709831517,british_thermal_unit / foot ** 2 / hour,41.843773797788934,british_thermal_unit / foot ** 2 / hour
5055,2023-07-30T15:00,iso8601,209.694366418465,british_thermal_unit / foot ** 2 / hour,46.598748092992224,british_thermal_unit / foot ** 2 / hour
5056,2023-07-30T16:00,iso8601,188.3286819186849,british_thermal_unit / foot ** 2 / hour,67.20363670553981,british_thermal_unit / foot ** 2 / hour
5057,2023-07-30T17:00,iso8601,76.36488718096481,british_thermal_unit / foot ** 2 / hour,91.9295030405969,british_thermal_unit / foot ** 2 / hour
5058,2023-07-30T18:00,iso8601,62.03656463808556,british_thermal_unit / foot ** 2 / hour,114.75337965757268,british_thermal_unit / foot ** 2 / hour
5059,2023-07-30T19:00,iso8601,129.30360100089473,british_thermal_unit / foot ** 2 / hour,109.36440878967562,british_thermal_unit / foot ** 2 / hour
5060,2023-07-30T20:00,iso8601,110.66410176369787,british_thermal_unit / foot ** 2 / hour,82.41955445019033,british_thermal_unit / foot ** 2 / hour
5061,2023-07-30T21:00,iso8601,100.32995762878937,british_thermal_unit / foot ** 2 / hour,89.39351674982181,british_thermal_unit / foot ** 2 / hour
5062,2023-07-30T22:00,iso8601,80.61266421801308,british_thermal_unit / foot ** 2 / hour,67.5206349918867,british_thermal_unit / foot ** 2 / hour
5063,2023-07-30T23:00,iso8601,39.52968630745667,british_thermal_unit / foot ** 2 / hour,45.013756661257794,british_thermal_unit / foot ** 2 / hour
5064,2023-07-31T00:00,iso8601,82.32445496428626,british_thermal_unit / foot ** 2 / hour,22.82387661697578,british_thermal_unit / foot ** 2 / hour
5065,2023-07-31T01:00,iso8601,16.452211061403375,british_thermal_unit / foot ** 2 / hour,3.486981149815745,british_thermal_unit / foot ** 2 / hour
5066,2023-07-31T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5067,2023-07-31T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5068,2023-07-31T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5069,2023-07-31T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5070,2023-07-31T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5071,2023-07-31T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5072,2023-07-31T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5073,2023-07-31T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5074,2023-07-31T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5075,2023-07-31T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.31699828634688587,british_thermal_unit / foot ** 2 / hour
5076,2023-07-31T12:00,iso8601,79.88356815941523,british_thermal_unit / foot ** 2 / hour,11.094940022141005,british_thermal_unit / foot ** 2 / hour
5077,2023-07-31T13:00,iso8601,100.58355625786689,british_thermal_unit / foot ** 2 / hour,35.186809784504334,british_thermal_unit / foot ** 2 / hour
5078,2023-07-31T14:00,iso8601,169.02348628015957,british_thermal_unit / foot ** 2 / hour,45.96475152029845,british_thermal_unit / foot ** 2 / hour
5079,2023-07-31T15:00,iso8601,228.36556548429658,british_thermal_unit / foot ** 2 / hour,41.52677551144205,british_thermal_unit / foot ** 2 / hour
5080,2023-07-31T16:00,iso8601,250.46034604267453,british_thermal_unit / foot ** 2 / hour,41.843773797788934,british_thermal_unit / foot ** 2 / hour
5081,2023-07-31T17:00,iso8601,258.70230148769355,british_thermal_unit / foot ** 2 / hour,43.11176694317648,british_thermal_unit / foot ** 2 / hour
5082,2023-07-31T18:00,iso8601,261.99908366570116,british_thermal_unit / foot ** 2 / hour,44.06276180221714,british_thermal_unit / foot ** 2 / hour
5083,2023-07-31T19:00,iso8601,258.60720200178946,british_thermal_unit / foot ** 2 / hour,44.06276180221714,british_thermal_unit / foot ** 2 / hour
5084,2023-07-31T20:00,iso8601,255.24702016651253,british_thermal_unit / foot ** 2 / hour,40.258782366054504,british_thermal_unit / foot ** 2 / hour
5085,2023-07-31T21:00,iso8601,244.69097723116118,british_thermal_unit / foot ** 2 / hour,38.039794361626306,british_thermal_unit / foot ** 2 / hour
5086,2023-07-31T22:00,iso8601,199.7406202271728,british_thermal_unit / foot ** 2 / hour,38.99078922066696,british_thermal_unit / foot ** 2 / hour
5087,2023-07-31T23:00,iso8601,176.8850437815623,british_thermal_unit / foot ** 2 / hour,29.1638423439135,british_thermal_unit / foot ** 2 / hour
5088,2023-08-01T00:00,iso8601,107.58921838613306,british_thermal_unit / foot ** 2 / hour,20.604888612547583,british_thermal_unit / foot ** 2 / hour
5089,2023-08-01T01:00,iso8601,16.674109861846198,british_thermal_unit / foot ** 2 / hour,3.1699828634688587,british_thermal_unit / foot ** 2 / hour
5090,2023-08-01T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5091,2023-08-01T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5092,2023-08-01T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5093,2023-08-01T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5094,2023-08-01T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5095,2023-08-01T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5096,2023-08-01T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5097,2023-08-01T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5098,2023-08-01T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5099,2023-08-01T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5100,2023-08-01T12:00,iso8601,78.29857672768081,british_thermal_unit / foot ** 2 / hour,10.77794173579412,british_thermal_unit / foot ** 2 / hour
5101,2023-08-01T13:00,iso8601,149.3695925266526,british_thermal_unit / foot ** 2 / hour,26.627856053138412,british_thermal_unit / foot ** 2 / hour
5102,2023-08-01T14:00,iso8601,206.49268372636146,british_thermal_unit / foot ** 2 / hour,32.96782178007613,british_thermal_unit / foot ** 2 / hour
5103,2023-08-01T15:00,iso8601,226.55867525211934,british_thermal_unit / foot ** 2 / hour,40.89277893874828,british_thermal_unit / foot ** 2 / hour
5104,2023-08-01T16:00,iso8601,180.8792221895331,british_thermal_unit / foot ** 2 / hour,57.69368811513323,british_thermal_unit / foot ** 2 / hour
5105,2023-08-01T17:00,iso8601,243.83508185802464,british_thermal_unit / foot ** 2 / hour,49.4517326701142,british_thermal_unit / foot ** 2 / hour
5106,2023-08-01T18:00,iso8601,224.62498570540333,british_thermal_unit / foot ** 2 / hour,58.010686401480115,british_thermal_unit / foot ** 2 / hour
5107,2023-08-01T19:00,iso8601,262.66478006702965,british_thermal_unit / foot ** 2 / hour,43.428765229523364,british_thermal_unit / foot ** 2 / hour
5108,2023-08-01T20:00,iso8601,258.8925004595017,british_thermal_unit / foot ** 2 / hour,41.209777225095166,british_thermal_unit / foot ** 2 / hour
5109,2023-08-01T21:00,iso8601,236.44902178614217,british_thermal_unit / foot ** 2 / hour,42.16077208413582,british_thermal_unit / foot ** 2 / hour
5110,2023-08-01T22:00,iso8601,199.32852245492182,british_thermal_unit / foot ** 2 / hour,38.356792647973194,british_thermal_unit / foot ** 2 / hour
5111,2023-08-01T23:00,iso8601,153.68076922097026,british_thermal_unit / foot ** 2 / hour,30.74883377564793,british_thermal_unit / foot ** 2 / hour
5112,2023-08-02T00:00,iso8601,117.5112647487906,british_thermal_unit / foot ** 2 / hour,18.068902321772494,british_thermal_unit / foot ** 2 / hour
5113,2023-08-02T01:00,iso8601,13.50412699837734,british_thermal_unit / foot ** 2 / hour,3.1699828634688587,british_thermal_unit / foot ** 2 / hour
5114,2023-08-02T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5115,2023-08-02T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5116,2023-08-02T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5117,2023-08-02T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5118,2023-08-02T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5119,2023-08-02T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5120,2023-08-02T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5121,2023-08-02T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5122,2023-08-02T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5123,2023-08-02T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5124,2023-08-02T12:00,iso8601,55.41130045343565,british_thermal_unit / foot ** 2 / hour,11.094940022141005,british_thermal_unit / foot ** 2 / hour
5125,2023-08-02T13:00,iso8601,53.319111763546196,british_thermal_unit / foot ** 2 / hour,27.89584919852596,british_thermal_unit / foot ** 2 / hour
5126,2023-08-02T14:00,iso8601,77.75967964089111,british_thermal_unit / foot ** 2 / hour,49.4517326701142,british_thermal_unit / foot ** 2 / hour
5127,2023-08-02T15:00,iso8601,143.72702302967804,british_thermal_unit / foot ** 2 / hour,62.765660696683405,british_thermal_unit / foot ** 2 / hour
5128,2023-08-02T16:00,iso8601,127.52841059735219,british_thermal_unit / foot ** 2 / hour,75.12859386421195,british_thermal_unit / foot ** 2 / hour
5129,2023-08-02T17:00,iso8601,198.25072828134242,british_thermal_unit / foot ** 2 / hour,61.81466583764274,british_thermal_unit / foot ** 2 / hour
5130,2023-08-02T18:00,iso8601,217.27062546215558,british_thermal_unit / foot ** 2 / hour,59.91267611956143,british_thermal_unit / foot ** 2 / hour
5131,2023-08-02T19:00,iso8601,195.39774370422043,british_thermal_unit / foot ** 2 / hour,67.5206349918867,british_thermal_unit / foot ** 2 / hour
5132,2023-08-02T20:00,iso8601,228.52406462747,british_thermal_unit / foot ** 2 / hour,53.255712106276825,british_thermal_unit / foot ** 2 / hour
5133,2023-08-02T21:00,iso8601,204.43219486510668,british_thermal_unit / foot ** 2 / hour,47.86674123837977,british_thermal_unit / foot ** 2 / hour
5134,2023-08-02T22:00,iso8601,195.74644181920203,british_thermal_unit / foot ** 2 / hour,36.771801216238764,british_thermal_unit / foot ** 2 / hour
5135,2023-08-02T23:00,iso8601,132.53698352163298,british_thermal_unit / foot ** 2 / hour,37.088799502585644,british_thermal_unit / foot ** 2 / hour
5136,2023-08-03T00:00,iso8601,68.97882710908236,british_thermal_unit / foot ** 2 / hour,23.77487147601644,british_thermal_unit / foot ** 2 / hour
5137,2023-08-03T01:00,iso8601,13.69432597018547,british_thermal_unit / foot ** 2 / hour,2.8529845771219726,british_thermal_unit / foot ** 2 / hour
5138,2023-08-03T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5139,2023-08-03T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5140,2023-08-03T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5141,2023-08-03T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5142,2023-08-03T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5143,2023-08-03T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5144,2023-08-03T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5145,2023-08-03T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5146,2023-08-03T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
5147,2023-08-03T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
